Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-21,2016,5,21,†,24.0,,11.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-22,2016,5,22,†,24.5,,12.0,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-23,2016,5,23,†,27.0,,8.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-24,2016,5,24,†,29.5,,8.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-25,2016,5,25,†,29.5,,13.5,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-26,2016,5,26,†,25.5,,15.0,,20.3,,0.0,,2.3,,5.6,,0.0,,5.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-27,2016,5,27,†,29.0,,15.5,,22.3,,0.0,,4.3,,3.6,,0.0,,3.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-28,2016,5,28,†,32.0,,17.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-29,2016,5,29,†,31.0,,19.0,,25.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-30,2016,5,30,†,27.5,,17.5,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-05-31,2016,5,31,†,25.5,,12.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-01,2016,6,1,†,20.0,,10.5,,15.3,,2.7,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-02,2016,6,2,†,30.0,,14.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-03,2016,6,3,†,26.0,,11.5,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-04,2016,6,4,†,28.5,,12.5,,20.5,,0.0,,2.5,,11.2,,0.0,,11.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-05,2016,6,5,†,24.0,,16.0,,20.0,,0.0,,2.0,,2.0,,0.0,,2.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-06,2016,6,6,†,26.0,,15.0,,20.5,,0.0,,2.5,,2.6,,0.0,,2.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-07,2016,6,7,†,20.0,,14.5,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-08,2016,6,8,†,14.0,,7.0,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-09,2016,6,9,†,20.5,,7.0,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-10,2016,6,10,†,24.0,,5.0,,14.5,,3.5,,0.0,,20.6,,0.0,,20.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-11,2016,6,11,†,30.5,,11.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-12,2016,6,12,†,20.5,,12.5,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-13,2016,6,13,†,18.0,,10.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-14,2016,6,14,†,23.0,,6.5,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-15,2016,6,15,†,26.0,,7.5,,16.8,,1.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-16,2016,6,16,†,26.5,,15.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-17,2016,6,17,†,30.0,,11.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-18,2016,6,18,†,32.0,,13.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-19,2016,6,19,†,33.0,,14.5,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-20,2016,6,20,†,34.5,,21.5,,28.0,,0.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-21,2016,6,21,†,26.0,,13.0,,19.5,,0.0,,1.5,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-22,2016,6,22,†,25.5,,15.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-23,2016,6,23,†,25.0,,10.5,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-24,2016,6,24,†,28.0,,12.5,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-25,2016,6,25,†,30.0,,12.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-26,2016,6,26,†,33.0,,14.5,,23.8,,0.0,,5.8,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-27,2016,6,27,†,32.5,,21.5,,27.0,,0.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-28,2016,6,28,†,23.5,,15.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-29,2016,6,29,†,26.0,,14.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-06-30,2016,6,30,†,28.0,,9.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-01,2016,7,1,†,22.5,,12.0,,17.3,,0.7,,0.0,,3.2,,0.0,,3.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-02,2016,7,2,†,25.5,,12.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-03,2016,7,3,†,28.5,,11.5,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-04,2016,7,4,†,29.5,,11.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-05,2016,7,5,†,32.0,,17.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-06,2016,7,6,†,32.5,,16.5,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-07,2016,7,7,†,31.0,,22.0,,26.5,,0.0,,8.5,,1.8,,0.0,,1.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-08,2016,7,8,†,29.5,,19.5,,24.5,,0.0,,6.5,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-09,2016,7,9,†,27.0,,19.5,,23.3,,0.0,,5.3,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-10,2016,7,10,†,28.5,,16.5,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-11,2016,7,11,†,27.5,,15.0,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-12,2016,7,12,†,33.5,,18.0,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-13,2016,7,13,†,35.5,,20.0,,27.8,,0.0,,9.8,,14.4,,0.0,,14.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-14,2016,7,14,†,31.0,,20.5,,25.8,,0.0,,7.8,,2.4,,0.0,,2.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-15,2016,7,15,†,27.5,,18.5,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-16,2016,7,16,†,24.0,,14.5,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-17,2016,7,17,†,27.5,,11.5,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-18,2016,7,18,†,30.0,,20.0,,25.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-19,2016,7,19,†,26.0,,12.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-20,2016,7,20,†,29.5,,11.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-21,2016,7,21,†,33.0,,16.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-22,2016,7,22,†,35.5,,23.0,,29.3,,0.0,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-23,2016,7,23,†,33.0,,22.0,,27.5,,0.0,,9.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-24,2016,7,24,†,28.0,,18.5,,23.3,,0.0,,5.3,,12.6,,0.0,,12.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-25,2016,7,25,†,31.5,,20.5,,26.0,,0.0,,8.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-26,2016,7,26,†,30.5,,17.0,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-27,2016,7,27,†,34.0,,15.5,,24.8,,0.0,,6.8,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-28,2016,7,28,†,30.0,,20.5,,25.3,,0.0,,7.3,,4.0,,0.0,,4.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-29,2016,7,29,†,28.0,,18.0,,23.0,,0.0,,5.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-30,2016,7,30,†,27.5,,18.0,,22.8,,0.0,,4.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-07-31,2016,7,31,†,25.5,,19.5,,22.5,,0.0,,4.5,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-01,2016,8,1,†,29.5,,17.0,,23.3,,0.0,,5.3,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-02,2016,8,2,†,30.5,,16.0,,23.3,,0.0,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-03,2016,8,3,†,31.5,,15.0,,23.3,,0.0,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-04,2016,8,4,†,33.5,,18.0,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-05,2016,8,5,†,32.5,,21.0,,26.8,,0.0,,8.8,,9.2,,0.0,,9.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-06,2016,8,6,†,30.5,,18.5,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-07,2016,8,7,†,28.5,,17.0,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-08,2016,8,8,†,29.5,,15.5,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-09,2016,8,9,†,32.5,,13.5,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-10,2016,8,10,†,35.5,,19.5,,27.5,,0.0,,9.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-11,2016,8,11,†,34.5,,19.0,,26.8,,0.0,,8.8,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-12,2016,8,12,†,35.5,,24.5,,30.0,,0.0,,12.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-13,2016,8,13,†,30.0,,22.0,,26.0,,0.0,,8.0,,30.6,,0.0,,30.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-14,2016,8,14,†,29.5,,20.5,,25.0,,0.0,,7.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-15,2016,8,15,†,27.5,,16.0,,21.8,,0.0,,3.8,,9.2,,0.0,,9.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-16,2016,8,16,†,28.5,,20.5,,24.5,,0.0,,6.5,,2.2,,0.0,,2.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-17,2016,8,17,†,27.5,,15.0,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-18,2016,8,18,†,29.5,,19.0,,24.3,,0.0,,6.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-19,2016,8,19,†,30.0,,17.0,,23.5,,0.0,,5.5,,1.6,,0.0,,1.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-20,2016,8,20,†,32.0,,19.5,,25.8,,0.0,,7.8,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-21,2016,8,21,†,26.5,,21.0,,23.8,,0.0,,5.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-22,2016,8,22,†,24.0,,11.5,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-23,2016,8,23,†,29.0,,12.0,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-24,2016,8,24,†,29.5,,15.0,,22.3,,0.0,,4.3,,7.0,,0.0,,7.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-25,2016,8,25,†,30.0,,21.5,,25.8,,0.0,,7.8,,21.0,,0.0,,21.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-26,2016,8,26,†,29.5,,18.5,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-27,2016,8,27,†,28.0,,15.0,,21.5,,0.0,,3.5,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-28,2016,8,28,†,30.0,,19.5,,24.8,,0.0,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-29,2016,8,29,†,27.5,,16.5,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-30,2016,8,30,†,30.0,,14.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-08-31,2016,8,31,†,29.0,,21.5,,25.3,,0.0,,7.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-01,2016,9,1,†,22.5,,13.5,,18.0,,0.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-02,2016,9,2,†,24.0,,13.5,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-03,2016,9,3,†,26.0,,11.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-04,2016,9,4,†,25.5,,9.0,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-05,2016,9,5,†,29.5,,12.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-06,2016,9,6,†,32.5,,18.0,,25.3,,0.0,,7.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-07,2016,9,7,†,35.0,,19.5,,27.3,,0.0,,9.3,,16.2,,0.0,,16.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-08,2016,9,8,†,29.5,,22.0,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-09,2016,9,9,†,29.5,,18.5,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-10,2016,9,10,†,28.5,,16.5,,22.5,,0.0,,4.5,,4.0,,0.0,,4.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-11,2016,9,11,†,23.0,,14.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-12,2016,9,12,†,24.5,,8.5,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-13,2016,9,13,†,28.5,,11.5,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-14,2016,9,14,†,22.5,,16.5,,19.5,,0.0,,1.5,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-15,2016,9,15,†,21.5,,9.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-16,2016,9,16,†,24.0,,8.0,,16.0,,2.0,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-17,2016,9,17,†,23.0,,16.5,,19.8,,0.0,,1.8,,7.4,,0.0,,7.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-18,2016,9,18,†,27.0,,16.0,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-19,2016,9,19,†,27.5,,13.5,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-20,2016,9,20,†,29.0,,17.0,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-21,2016,9,21,†,27.5,,10.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-22,2016,9,22,†,30.0,,12.0,,21.0,,0.0,,3.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-23,2016,9,23,†,17.5,,13.0,,15.3,,2.7,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-24,2016,9,24,†,20.0,,7.5,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-25,2016,9,25,†,19.5,,5.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-26,2016,9,26,†,18.0,,8.5,,13.3,,4.7,,0.0,,11.4,,0.0,,11.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-27,2016,9,27,†,22.0,,7.5,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-28,2016,9,28,†,22.5,,10.0,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-29,2016,9,29,†,16.0,,12.5,,14.3,,3.7,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-09-30,2016,9,30,†,18.0,,13.5,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-01,2016,10,1,†,15.5,,13.0,,14.3,,3.7,,0.0,,1.4,,0.0,,1.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-02,2016,10,2,†,20.5,,14.5,,17.5,,0.5,,0.0,,6.6,,0.0,,6.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-03,2016,10,3,†,18.5,,13.0,,15.8,,2.2,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-04,2016,10,4,†,20.0,,11.0,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-05,2016,10,5,†,22.0,,10.5,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-06,2016,10,6,†,24.5,,13.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-07,2016,10,7,†,23.0,,12.0,,17.5,,0.5,,0.0,,6.0,,0.0,,6.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-08,2016,10,8,†,19.5,,13.5,,16.5,,1.5,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-09,2016,10,9,†,13.5,,5.0,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-10,2016,10,10,†,14.0,,-0.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-11,2016,10,11,†,18.0,,0.5,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-12,2016,10,12,†,22.5,,6.0,,14.3,,3.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-13,2016,10,13,†,13.0,,10.5,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-14,2016,10,14,†,15.5,,0.5,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-15,2016,10,15,†,19.0,,4.0,,11.5,,6.5,,0.0,,0.4,,0.0,,0.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-16,2016,10,16,†,20.5,,13.0,,16.8,,1.2,,0.0,,4.6,,0.0,,4.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2016-10-17,2016,10,17,†,21.5,,14.0,,17.8,,0.2,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
