Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-07,2019,1,7,,1.2,,-9.9,,-4.4,,22.4,,0.0,,,,,,,,,,10.0,,55.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-08,2019,1,8,,7.6,,1.2,,4.4,,13.6,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-09,2019,1,9,,2.1,,-5.8,,-1.9,,19.9,,0.0,,,,,,,,,,32.0,,47.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-10,2019,1,10,,-5.7,,-13.2,,-9.5,,27.5,,0.0,,,,,,,,,,33.0,,50.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-11,2019,1,11,,-8.8,,-15.0,,-11.9,,29.9,,0.0,,,,,,,,,,35.0,,46.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-12,2019,1,12,,-5.1,,-11.1,,-8.1,,26.1,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-13,2019,1,13,,-5.1,,-14.4,,-9.8,,27.8,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-14,2019,1,14,,-0.1,,-12.0,,-6.1,,24.1,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-15,2019,1,15,,0.3,,-3.9,,-1.8,,19.8,,0.0,,,,,,,,,,22.0,,44.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-16,2019,1,16,,-0.6,,-13.2,,-6.9,,24.9,,0.0,,,,,,,,,,32.0,,54.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-17,2019,1,17,,-4.7,,-14.9,,-9.8,,27.8,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-18,2019,1,18,,-0.2,,-11.4,,-5.8,,23.8,,0.0,,,,,,,,,,1.0,,36.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-19,2019,1,19,,-11.4,,-17.5,,-14.5,,32.5,,0.0,,,,,,,,,,1.0,,34.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-20,2019,1,20,,-16.5,,-23.8,,-20.2,,38.2,,0.0,,,,,,,,,,34.0,,51.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-21,2019,1,21,,-12.6,,-24.0,,-18.3,,36.3,,0.0,,,,,,,,,,34.0,,44.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-22,2019,1,22,,-0.9,,-20.9,,-10.9,,28.9,,0.0,,,,,,,,,,12.0,,31.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-23,2019,1,23,,5.6,,-1.4,,2.1,,15.9,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-24,2019,1,24,,3.4,,-3.4,,0.0,,18.0,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-25,2019,1,25,,-3.3,,-11.8,,-7.6,,25.6,,0.0,,,,,,,,,,25.0,,51.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-26,2019,1,26,,-7.0,,-14.2,,-10.6,,28.6,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-27,2019,1,27,,-6.0,,-16.4,,-11.2,,29.2,,0.0,,,,,,,,,,25.0,,37.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-28,2019,1,28,,-11.0,,-20.8,,-15.9,,33.9,,0.0,,,,,,,,,,9.0,,38.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-29,2019,1,29,,-2.3,,-15.4,,-8.9,,26.9,,0.0,,,,,,,,,,23.0,,49.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-30,2019,1,30,,-15.3,,-22.1,,-18.7,,36.7,,0.0,,,,,,,,,,25.0,,48.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-01-31,2019,1,31,,-13.6,,-22.1,,-17.9,,35.9,,0.0,,,,,,,,,,25.0,,42.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-01,2019,2,1,,-9.5,,-19.6,,-14.6,,32.6,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-02,2019,2,2,,-0.3,,-14.6,,-7.5,,25.5,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-03,2019,2,3,,7.2,,-1.6,,2.8,,15.2,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-04,2019,2,4,,11.2,,3.4,,7.3,,10.7,,0.0,,,,,,,M,,,22.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-05,2019,2,5,,9.2,,-7.5,,0.9,,17.1,,0.0,,,,,,,,,,33.0,,40.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-06,2019,2,6,,-2.3,,-7.3,,-4.8,,22.8,,0.0,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-07,2019,2,7,,2.9,,-3.9,,-0.5,,18.5,,0.0,,,,,,,M,,,13.0,,41.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-08,2019,2,8,,6.6,,-9.9,,-1.7,,19.7,,0.0,,,,,,,M,,,27.0,,57.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-09,2019,2,9,,-3.9,,-10.1,,-7.0,,25.0,,0.0,,,,,,,M,,,24.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-10,2019,2,10,,-3.5,,-9.4,,-6.5,,24.5,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-11,2019,2,11,,-3.8,,-8.8,,-6.3,,24.3,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-12,2019,2,12,,0.6,,-9.8,,-4.6,,22.6,,0.0,,,,,,,M,,,10.0,,54.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-13,2019,2,13,,0.7,,-5.6,,-2.5,,20.5,,0.0,,,,,,,M,,,23.0,,42.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-14,2019,2,14,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-15,2019,2,15,,3.3,,-4.5,,-0.6,,18.6,,0.0,,,,,,,M,,,25.0,,53.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-16,2019,2,16,,-3.5,,-11.2,,-7.4,,25.4,,0.0,,,,,,,M,,,32.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-17,2019,2,17,,-6.5,,-13.8,,-10.2,,28.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-18,2019,2,18,,-6.0,,-13.2,,-9.6,,27.6,,0.0,,,,,,,M,,,32.0,,40.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-19,2019,2,19,,-3.6,,-15.8,,-9.7,,27.7,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-20,2019,2,20,,-0.1,,-13.8,,-7.0,,25.0,,0.0,,,,,,,M,,,9.0,,41.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-21,2019,2,21,,3.2,,-2.9,,0.2,,17.8,,0.0,,,,,,,M,,,25.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-22,2019,2,22,,1.1,,-6.4,,-2.7,,20.7,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-23,2019,2,23,,1.8,,-8.5,,-3.4,,21.4,,0.0,,,,,,,M,,,10.0,,47.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-24,2019,2,24,,6.7,,-3.3,,1.7,,16.3,,0.0,,,,,,,M,,,25.0,,70.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-25,2019,2,25,,-3.1,,-8.5,,-5.8,,23.8,,0.0,,,,,,,M,,,28.0,,66.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-26,2019,2,26,,-6.2,,-12.3,,-9.3,,27.3,,0.0,,,,,,,M,,,33.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-27,2019,2,27,,-10.3,,-14.5,,-12.4,,30.4,,0.0,,,,,,,M,,,7.0,,34.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-02-28,2019,2,28,,-6.5,,-18.5,,-12.5,,30.5,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-01,2019,3,1,,-0.6,,-14.1,,-7.4,,25.4,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-02,2019,3,2,,-1.3,,-7.5,,-4.4,,22.4,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-03,2019,3,3,,-1.7,,-10.2,,-6.0,,24.0,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-04,2019,3,4,,-7.6,,-14.3,,-11.0,,29.0,,0.0,,,,,,,M,,,23.0,,34.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-05,2019,3,5,,-8.2,,-14.5,,-11.4,,29.4,,0.0,,,,,,,M,,,25.0,,36.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-06,2019,3,6,,-8.5,,-13.8,,-11.2,,29.2,,0.0,,,,,,,M,,,26.0,,42.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-07,2019,3,7,,-5.5,,-12.8,,-9.2,,27.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-08,2019,3,8,,-1.0,,-15.4,,-8.2,,26.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-09,2019,3,9,,0.3,,-12.6,,-6.2,,24.2,,0.0,,,,,,,M,,,9.0,,62.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-10,2019,3,10,,5.3,,0.1,,2.7,,15.3,,0.0,,,,,,,M,,,24.0,,48.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-11,2019,3,11,,2.3,,-2.2,,0.1,,17.9,,0.0,,,,,,,M,,,23.0,,42.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-12,2019,3,12,,3.0,,-4.0,,-0.5,,18.5,,0.0,,,,,,,M,,,33.0,,35.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-13,2019,3,13,,2.1,,-3.2,,-0.6,,18.6,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-14,2019,3,14,,10.0,,1.1,,5.6,,12.4,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-15,2019,3,15,,9.1,,0.0,,4.6,,13.4,,0.0,,,,,,,M,,,22.0,,45.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-16,2019,3,16,,0.5,,-4.7,,-2.1,,20.1,,0.0,,,,,,,M,,,30.0,,44.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-17,2019,3,17,,1.4,,-6.1,,-2.4,,20.4,,0.0,,,,,,,M,,,30.0,,36.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-18,2019,3,18,,2.2,,-6.2,,-2.0,,20.0,,0.0,,,,,,,M,,,33.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-19,2019,3,19,,5.5,,-5.4,,0.1,,17.9,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-20,2019,3,20,,8.8,,-4.7,,2.1,,15.9,,0.0,,,,,,,M,,,18.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-21,2019,3,21,,7.4,,1.5,,4.5,,13.5,,0.0,,,,,,,M,,,32.0,,31.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-22,2019,3,22,,2.7,,-5.0,,-1.2,,19.2,,0.0,,,,,,,M,,,34.0,,67.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-23,2019,3,23,,5.0,,-7.5,,-1.3,,19.3,,0.0,,,,,,,M,,,33.0,,57.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-24,2019,3,24,,9.3,,-5.2,,2.1,,15.9,,0.0,,,,,,,M,,,35.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-25,2019,3,25,,2.7,,-5.0,,-1.2,,19.2,,0.0,,,,,,,M,,,34.0,,31.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-26,2019,3,26,,4.2,,-5.7,,-0.8,,18.8,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-27,2019,3,27,,8.1,,-5.3,,1.4,,16.6,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-28,2019,3,28,,12.1,,-2.7,,4.7,,13.3,,0.0,,,,,,,M,,,22.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-29,2019,3,29,,11.4,,1.8,,6.6,,11.4,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-30,2019,3,30,,3.8,,0.3,,2.1,,15.9,,0.0,,,,,,,M,,,36.0,,34.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-03-31,2019,3,31,,1.8,,-4.1,,-1.2,,19.2,,0.0,,,,,,,M,,,30.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-01,2019,4,1,,3.0,,-5.5,,-1.3,,19.3,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-02,2019,4,2,,8.1,,-0.1,,4.0,,14.0,,0.0,,,,,,,M,,,19.0,,37.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-03,2019,4,3,,6.2,,0.2,,3.2,,14.8,,0.0,,,,,,,M,,,28.0,,55.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-04,2019,4,4,,4.2,,-2.7,,0.8,,17.2,,0.0,,,,,,,M,,,32.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-05,2019,4,5,,4.0,,-2.2,,0.9,,17.1,,0.0,,,,,,,M,,,11.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-06,2019,4,6,,12.6,,2.5,,7.6,,10.4,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-07,2019,4,7,,12.3,,4.3,,8.3,,9.7,,0.0,,,,,,,M,,,11.0,,31.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-08,2019,4,8,,14.8,,3.8,,9.3,,8.7,,0.0,,,,,,,M,,,28.0,,47.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-09,2019,4,9,,9.8,,1.9,,5.9,,12.1,,0.0,,,,,,,M,,,29.0,,46.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-10,2019,4,10,,7.5,,-0.5,,3.5,,14.5,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-11,2019,4,11,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-12,2019,4,12,,14.2,,4.4,,9.3,,8.7,,0.0,,,,,,,M,,,10.0,,46.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-13,2019,4,13,,14.8,,1.0,,7.9,,10.1,,0.0,,,,,,,M,,,25.0,,53.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-14,2019,4,14,,3.3,,0.7,,2.0,,16.0,,0.0,,,,,,,M,,,6.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-15,2019,4,15,,7.3,,1.0,,4.2,,13.8,,0.0,,,,,,,M,,,33.0,,55.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-16,2019,4,16,,8.4,,-1.1,,3.7,,14.3,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-17,2019,4,17,,13.5,,-1.0,,6.3,,11.7,,0.0,,,,,,,M,,,12.0,,45.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-18,2019,4,18,,21.2,,6.4,,13.8,,4.2,,0.0,,,,,,,M,,,24.0,,51.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-19,2019,4,19,,12.5,,4.5,,8.5,,9.5,,0.0,,,,,,,M,,,36.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-20,2019,4,20,,8.7,,4.3,,6.5,,11.5,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-21,2019,4,21,,12.8,,5.8,,9.3,,8.7,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-22,2019,4,22,,17.4,,4.2,,10.8,,7.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-23,2019,4,23,,13.3,,5.5,,9.4,,8.6,,0.0,,,,,,,M,,,30.0,,43.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-24,2019,4,24,,12.1,,3.3,,7.7,,10.3,,0.0,,,,,,,M,,,32.0,,42.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-25,2019,4,25,,14.4,,0.6,,7.5,,10.5,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-26,2019,4,26,,12.3,,2.8,,7.6,,10.4,,0.0,,,,,,,M,,,28.0,,50.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-27,2019,4,27,,7.3,,0.6,,4.0,,14.0,,0.0,,,,,,,M,,,30.0,,48.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-28,2019,4,28,,9.0,,0.7,,4.9,,13.1,,0.0,,,,,,,M,,,31.0,,45.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-29,2019,4,29,,6.5,,-2.1,,2.2,,15.8,,0.0,,,,,,,M,,,9.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-04-30,2019,4,30,,10.8,,2.8,,6.8,,11.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-01,2019,5,1,,9.4,,5.0,,7.2,,10.8,,0.0,,,,,,,M,,,12.0,,47.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-02,2019,5,2,,9.5,,4.9,,7.2,,10.8,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-03,2019,5,3,,10.7,,5.1,,7.9,,10.1,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-04,2019,5,4,,12.0,,6.4,,9.2,,8.8,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-05,2019,5,5,,18.3,,4.5,,11.4,,6.6,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-06,2019,5,6,,22.5,,5.0,,13.8,,4.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-07,2019,5,7,,14.9,,4.6,,9.8,,8.2,,0.0,,,,,,,M,,,34.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-08,2019,5,8,,11.6,,2.5,,7.1,,10.9,,0.0,,,,,,,M,,,10.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-09,2019,5,9,,16.1,,8.8,,12.5,,5.5,,0.0,,,,,,,M,,,11.0,,58.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-10,2019,5,10,,16.3,,3.9,,10.1,,7.9,,0.0,,,,,,,M,,,29.0,,45.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-11,2019,5,11,,13.0,,1.8,,7.4,,10.6,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-12,2019,5,12,,9.3,,4.9,,7.1,,10.9,,0.0,,,,,,,M,,,9.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-13,2019,5,13,,7.6,,4.7,,6.2,,11.8,,0.0,,,,,,,M,,,11.0,,39.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-14,2019,5,14,,15.2,,4.6,,9.9,,8.1,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-15,2019,5,15,,19.5,,3.7,,11.6,,6.4,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-16,2019,5,16,,17.0,,6.9,,12.0,,6.0,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-17,2019,5,17,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-18,2019,5,18,,,M,,M,,M,,M,,M,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-19,2019,5,19,,21.5,,9.8,,15.7,,2.3,,0.0,,,,,,,M,,,12.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-20,2019,5,20,,,M,,M,,M,,M,,M,,,,,,M,,,30.0,,48.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-21,2019,5,21,,,M,,M,,M,,M,,M,,,,,,M,,,36.0,,33.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-22,2019,5,22,,14.2,,8.2,,11.2,,6.8,,0.0,,,,,,,M,,,11.0,,41.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-23,2019,5,23,,25.9,,8.2,,17.1,,0.9,,0.0,,,,,,,M,,,31.0,,55.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-24,2019,5,24,,21.2,,11.3,,16.3,,1.7,,0.0,,,,,,,M,,,33.0,,35.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-25,2019,5,25,,18.4,,10.0,,14.2,,3.8,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-26,2019,5,26,,21.9,,12.7,,17.3,,0.7,,0.0,,,,,,,M,,,34.0,,35.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-27,2019,5,27,,22.9,,10.6,,16.8,,1.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-28,2019,5,28,,12.6,,9.5,,11.1,,6.9,,0.0,,,,,,,M,,,10.0,,40.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-29,2019,5,29,,17.0,,10.9,,14.0,,4.0,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-30,2019,5,30,,23.6,,8.8,,16.2,,1.8,,0.0,,,,,,,M,,,32.0,,31.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-05-31,2019,5,31,,18.8,,9.7,,14.3,,3.7,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-01,2019,6,1,,21.5,,10.8,,16.2,,1.8,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-02,2019,6,2,,19.0,,7.2,,13.1,,4.9,,0.0,,,,,,,M,,,27.0,,44.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-03,2019,6,3,,16.9,,6.3,,11.6,,6.4,,0.0,,,,,,,M,,,32.0,,51.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-04,2019,6,4,,15.6,,5.9,,10.8,,7.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-05,2019,6,5,,17.3,,8.3,,12.8,,5.2,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-06,2019,6,6,,24.4,,12.9,,18.7,,0.0,,0.7,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-07,2019,6,7,,26.2,,10.7,,18.5,,0.0,,0.5,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-08,2019,6,8,,23.1,,13.4,,18.3,,0.0,,0.3,,,,,,,M,,,12.0,,37.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-09,2019,6,9,,25.5,,10.3,,17.9,,0.1,,0.0,,,,,,,M,,,9.0,,32.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-10,2019,6,10,,19.2,,12.2,,15.7,,2.3,,0.0,,,,,,,M,,,32.0,,35.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-11,2019,6,11,,21.7,,9.6,,15.7,,2.3,,0.0,,,,,,,M,,,33.0,,40.0,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-12,2019,6,12,,22.4,,8.2,,15.3,,2.7,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-13,2019,6,13,,15.6,,12.2,,13.9,,4.1,,0.0,,,,,,,M,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,2019-06-14,2019,6,14,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
